Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2015,1,31,14,0,224,75,262,82,894,538,6,-29.462103271484352,3.1850524902343977,995.2596435546875,57.51049041748047,59.36820201006565,8.646626472473145,234.9947509765625,3.7669742107391357,0
2015,1,31,14,30,210,85,251,79,876,500,6,-27.752966308593727,2.9866577148437727,995.15966796875,59.49627685546875,61.350054264863076,9.021106719970703,234.9947509765625,3.753912925720215,0
2015,1,31,15,0,119,0,119,76,849,448,6,-26.052511596679665,2.7882324218750227,995.0597534179688,61.52811050415039,64.03069093943829,9.395586967468262,235.353271484375,3.740851879119873,0
2015,1,31,15,30,111,0,111,71,811,384,6,-23.811071777343727,2.4739624023437727,995.047119140625,64.34635162353516,67.32345052851451,9.883957862854004,235.353271484375,3.749533176422119,0
2015,1,31,16,0,131,68,153,65,757,309,6,-21.574255371093727,2.1597229003906477,995.0344848632812,67.26431274414062,71.13921775175963,10.372328758239746,234.2966766357422,3.7582144737243652,0
2015,1,31,16,30,98,62,114,56,678,227,6,-19.94798889160154,1.8530517578125227,995.0616455078125,69.54011535644531,75.39346702810401,11.033223152160645,234.2966766357422,3.860368251800537,0
2015,1,31,17,0,64,39,71,45,561,142,6,-18.315527343749977,1.5463806152343977,995.0888061523438,71.88776397705078,80.01000053829068,11.694117546081543,234.9802703857422,3.962522268295288,4
2015,1,31,17,30,30,6,30,28,370,61,7,-15.981390380859352,1.3139892578125227,995.1014404296875,75.11109161376953,84.92200063409119,12.448151588439941,234.9802703857422,3.9380204677581787,4
2015,1,31,18,0,0,0,0,0,0,0,7,-13.665716552734352,1.0815673828125227,995.114013671875,78.42544555664062,90.06990044252365,13.202184677124023,235.45654296875,3.9135186672210693,0
2015,1,31,18,30,0,0,0,0,0,0,7,-11.596868896484352,0.8314453125000227,995.017822265625,81.54094696044922,95.4153901822553,13.781831741333008,235.45654296875,3.794339656829834,0
2015,1,31,19,0,0,0,0,0,0,0,6,-9.534674072265602,0.5813232421875227,994.9215698242188,84.74675750732422,100.90192940441837,14.361478805541992,233.49295043945312,3.6751608848571777,0
2015,1,31,19,30,0,0,0,0,0,0,7,-8.079473876953102,0.37117919921877274,994.8550415039062,87.11707305908203,106.49571392245203,14.693819999694824,233.49295043945312,3.5494208335876465,0
2015,1,31,20,0,0,0,0,0,0,0,7,-6.623785400390602,0.16103515625002274,994.7885131835938,89.5423583984375,112.16022331386972,15.026161193847656,228.68569946289062,3.4236807823181152,0
2015,1,31,20,30,0,0,0,0,0,0,6,-5.769232177734352,0.15297851562502274,994.6638793945312,90.82322692871094,117.85884528101029,15.229421615600586,228.68569946289062,3.356807231903076,0
2015,1,31,21,0,0,0,0,0,0,0,7,-4.923101806640602,0.14492187500002274,994.5392456054688,92.10537719726562,123.55188634018157,15.432682991027832,221.99574279785156,3.289933681488037,0
2015,1,31,21,30,0,0,0,0,0,0,7,-4.133123779296852,0.05477294921877274,994.3424072265625,93.43893432617188,129.19241156344955,15.552906036376953,221.99574279785156,3.253079891204834,0
2015,1,31,22,0,0,0,0,0,0,0,7,-3.3441833496093523,-0.03540649414060226,994.1456298828125,94.78644561767578,134.71994900374108,15.673129081726074,215.53646850585938,3.21622633934021,0
2015,1,31,22,30,0,0,0,0,0,0,7,-2.7362426757812273,-0.18750610351560226,993.83447265625,95.96299743652344,140.0504309608712,15.67300033569336,215.53646850585938,3.14919376373291,0
2015,1,31,23,0,0,0,0,0,0,0,7,-2.1263183593749773,-0.33957519531247726,993.5232543945312,97.15503692626953,145.05988733848514,15.672871589660645,208.69757080078125,3.0821609497070312,0
2015,1,31,23,30,0,0,0,0,0,0,7,-1.9018615722656023,-0.48193969726560226,993.3489990234375,97.73284149169922,149.55940306808247,15.613908767700195,208.69757080078125,3.0122056007385254,0
2015,2,1,0,0,0,0,0,0,0,0,6,-1.6777099609374773,-0.6242736816406023,993.1747436523438,98.31331634521484,153.26465938383137,15.554945945739746,201.6806640625,2.9422504901885986,0
2015,2,1,0,30,0,0,0,0,0,0,7,-1.8220275878906023,-0.7401184082031023,992.8873901367188,98.26720428466797,155.78845689344837,15.416645050048828,201.6806640625,2.8878164291381836,0
2015,2,1,1,0,0,0,0,0,0,0,7,-1.9703735351562273,-0.8559936523437273,992.6000366210938,98.21479034423828,156.73085849804858,15.278343200683594,195.59603881835938,2.8333823680877686,0
2015,2,1,1,30,0,0,0,0,0,0,7,-2.1556457519531023,-0.9686035156249773,992.4042358398438,98.09840393066406,155.90140898318856,14.999831199645996,195.59603881835938,2.7670764923095703,0
2015,2,1,2,0,0,0,0,0,0,0,6,-2.3454650878906023,-1.0812438964843523,992.2084350585938,97.9748306274414,153.4686278815126,14.721318244934082,187.18807983398438,2.700770854949951,0
