Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,905712,-,-,-,40.45,-86.9,-5,199,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2013,1,1,20,30,0,0,0,0,0,0,1,-11.328558349609352,-6.598028564453102,994.1420288085938,69.08275604248047,122.99406729670505,4.067343235015869,334.2352600097656,3.044724941253662,0
2013,1,1,21,0,0,0,0,0,0,0,1,-11.766394042968727,-7.028387451171852,994.1854248046875,68.94725036621094,128.6961432353978,3.948438882827759,334.2523193359375,2.9492173194885254,0
2013,1,1,21,30,0,0,0,0,0,0,1,-12.151586914062477,-7.418890380859352,994.3575439453125,68.89078521728516,134.38359059741214,3.8030402660369873,334.2523193359375,2.8927903175354004,0
2013,1,1,22,0,0,0,0,0,0,0,1,-12.547918701171852,-7.809362792968727,994.5297241210938,68.77207946777344,140.0038317231654,3.657641887664795,332.4600524902344,2.8363633155822754,0
2013,1,1,22,30,0,0,0,0,0,0,1,-12.799536132812477,-8.160650634765602,994.5768432617188,69.2501220703125,145.48081434331505,3.4796860218048096,332.4600524902344,2.759492874145508,0
2013,1,1,23,0,0,0,0,0,0,0,1,-13.055853271484352,-8.511938476562477,994.6239624023438,69.70740509033203,150.69377210262738,3.301729917526245,329.9703369140625,2.682622194290161,0
2013,1,1,23,30,0,0,0,0,0,0,1,-13.233221435546852,-8.828222656249977,994.5475463867188,70.4283447265625,155.4368236148486,3.1261062622070312,329.9703369140625,2.625246524810791,0
2013,1,2,0,0,0,0,0,0,0,0,1,-13.412908935546852,-9.144537353515602,994.4711303710938,71.14668273925781,159.35078943086535,2.9504823684692383,326.40313720703125,2.567870616912842,0
2013,1,2,0,30,0,0,0,0,0,0,1,-13.557440185546852,-9.434942626953102,994.566162109375,71.93479919433594,161.8652453251978,2.797811508178711,326.40313720703125,2.5521678924560547,0
2013,1,2,1,0,0,0,0,0,0,0,1,-13.703588867187477,-9.725347900390602,994.6612548828125,72.72531127929688,162.35709451411338,2.6451404094696045,322.98321533203125,2.5364651679992676,0
2013,1,2,1,30,0,0,0,0,0,0,1,-13.832952880859352,-10.000311279296852,994.762451171875,73.53861236572266,160.66897351851333,2.5444700717926025,322.98321533203125,2.5351099967956543,0
2013,1,2,2,0,0,0,0,0,0,0,0,-13.963568115234352,-10.275305175781227,994.8636474609375,74.35638427734375,157.2883725585654,2.4437997341156006,320.5860595703125,2.53375506401062,0
2013,1,2,2,30,0,0,0,0,0,0,0,-14.076940917968727,-10.525244140624977,995.04345703125,75.14297485351562,152.85301247401898,2.4236457347869873,320.5860595703125,2.521031379699707,0
2013,1,2,3,0,0,0,0,0,0,0,1,-14.191320800781227,-10.775183105468727,995.2232055664062,75.93417358398438,147.81325864219326,2.403491497039795,317.14666748046875,2.508307695388794,0
2013,1,2,3,30,0,0,0,0,0,0,1,-14.219091796874977,-10.995672607421852,995.2359619140625,77.10126495361328,142.43252924750877,2.489365816116333,317.14666748046875,2.460270404815674,0
